Player,Bat1,Bat2,Runs,BF,SR,4s,6s,,Ground,Start Date,temp,humidity,windspeed,conditions,format,opposition
V Kohli,87*,-,87,92,94.56,7,2,,Gqeberha,21-Jan-11,67.8,77.1,30,"Rain, Partially cloudy",ODI,South Africa
V Kohli,2,-,2,6,33.33,0,0,,Centurion,23-Jan-11,77.4,68.3,11.4,Partially cloudy,ODI,South Africa
V Kohli,100*,-,100,83,120.48,8,2,,Mirpur,19-Feb-11,74.5,58.7,4.9,Rain,ODI,Bangladesh
V Kohli,8,-,8,5,160,1,0,,Bengaluru,27-Feb-11,73.6,57,11.4,Partially cloudy,ODI,England
V Kohli,34,-,34,53,64.15,3,0,,Bengaluru,6-Mar-11,74.7,39,15,Partially cloudy,ODI,Ireland
V Kohli,12,-,12,20,60,2,0,,Delhi,9-Mar-11,69.4,60.8,12.5,Partially cloudy,ODI,Netherlands
V Kohli,1,-,1,3,33.33,0,0,,Nagpur,12-Mar-11,81.4,34,27.5,Clear,ODI,South Africa
V Kohli,59,-,59,76,77.63,5,0,,Chennai,20-Mar-11,81.3,79.1,13.9,Partially cloudy,ODI,West Indies
V Kohli,24,-,24,33,72.72,1,0,,Ahmedabad,24-Mar-11,86.2,37.2,9.2,Clear,ODI,Australia
V Kohli,9,-,9,21,42.85,0,0,,Mohali,30-Mar-11,75.6,50.9,8.7,Rain,ODI,Pakistan
V Kohli,35,-,35,49,71.42,4,0,,Wankhede,2-Apr-11,N/A,N/A,N/A,N/A,ODI,Sri Lanka
V Kohli,14,-,14,12,116.66,2,0,,Port of Spain,4-Jun-11,79.3,89.9,11.4,"Rain, Partially cloudy",T20I,West Indies
V Kohli,2,-,2,8,25,0,0,,Port of Spain,6-Jun-11,83,81,16.1,"Rain, Partially cloudy",ODI,West Indies
V Kohli,81,-,81,103,78.64,6,1,,Port of Spain,8-Jun-11,84,81.3,16.1,"Rain, Partially cloudy",ODI,West Indies
V Kohli,0,-,0,1,0,0,0,,North Sound,11-Jun-11,80.7,67.5,13.8,Clear,ODI,West Indies
V Kohli,22,-,22,33,66.66,1,0,,North Sound,13-Jun-11,78,64.7,13,Partially cloudy,ODI,West Indies
V Kohli,94,-,94,104,90.38,10,0,,Kingston,16-Jun-11,82.5,67.7,25.3,Partially cloudy,ODI,West Indies
V Kohli,4,15,19,64,29.68,3,0,,Kingston,20-Jun-11,81.8,63,21.9,Partially cloudy,Test,West Indies
V Kohli,0,27,27,109,24.77,1,1,,Bridgetown,28-Jun-11,83,84.5,23,"Rain, Partially cloudy",Test,West Indies
V Kohli,30,DNB,30,53,56.6,2,0,,Roseau,6-Jul-11,82.1,75.3,23,"Rain, Partially cloudy",Test,West Indies
V Kohli,4,-,4,5,80,0,0,,Manchester,31-Aug-11,54,84,5.6,"Rain, Partially cloudy",T20I,England
V Kohli,55,-,55,73,75.34,4,0,,Chester-le-Street,3-Sep-11,59.7,88.2,10.5,"Rain, Partially cloudy",ODI,England
V Kohli,9,-,9,9,100,0,0,,Southampton,6-Sep-11,60,85.9,28,"Rain, Partially cloudy",ODI,England
V Kohli,7,-,7,18,38.88,0,0,,The Oval,9-Sep-11,57.9,60.7,15.3,Clear,ODI,England
V Kohli,16,-,16,36,44.44,1,0,,Lord's,11-Sep-11,45.3,88.9,22.8,"Rain, Partially cloudy",ODI,England
V Kohli,107,-,107,93,115.05,9,1,,Cardiff,16-Sep-11,57.5,86.5,17.1,"Rain, Partially cloudy",ODI,England
V Kohli,37,-,37,63,58.73,0,0,,Hyderabad,14-Oct-11,80.6,71.3,8.1,Partially cloudy,ODI,England
V Kohli,112*,-,112,98,114.28,16,0,,Delhi,17-Oct-11,77.9,49,8.5,Clear,ODI,England
V Kohli,35,-,35,30,116.66,5,0,,Mohali,20-Oct-11,74.1,61.8,5.6,Clear,ODI,England
V Kohli,86*,-,86,99,86.86,11,0,,Wankhede,23-Oct-11,N/A,N/A,N/A,N/A,ODI,England
V Kohli,0,-,0,5,0,0,0,,Eden Gardens,25-Oct-11,80.7,82.9,12.1,"Rain, Partially cloudy",ODI,England
V Kohli,15,-,15,16,93.75,3,0,,Eden Gardens,29-Oct-11,81.3,85,15.2,"Rain, Partially cloudy",T20I,England
V Kohli,52,63,115,225,51.11,8,1,,Wankhede,22-Nov-11,N/A,N/A,N/A,N/A,Test,West Indies
V Kohli,3,-,3,6,50,0,0,,Cuttack,29-Nov-11,73.8,73.4,7.6,Partially cloudy,ODI,West Indies
V Kohli,117,-,117,123,95.12,14,0,,Visakhapatnam,2-Dec-11,80,73.9,9.4,Partially cloudy,ODI,West Indies
V Kohli,20,-,20,30,66.66,3,0,,Ahmedabad,5-Dec-11,80.8,60.2,4.7,Clear,ODI,West Indies
V Kohli,23*,-,23,11,209.09,3,0,,Indore,8-Dec-11,73.9,52.1,11.4,Clear,ODI,West Indies
V Kohli,80,-,80,85,94.11,5,0,,Chennai,11-Dec-11,80,82.6,12.1,Partially cloudy,ODI,West Indies
V Kohli,11,0,11,22,50,1,0,,Melbourne,26-Dec-11,63.7,79.7,18.1,"Rain, Partially cloudy",Test,Australia
V Kohli,23,9,32,65,49.23,5,0,,Sydney,3-Jan-12,75.4,62,24.8,Clear,Test,Australia
V Kohli,44,75,119,217,54.83,15,0,,Perth,13-Jan-12,85,42.4,18.5,Clear,Test,Australia
V Kohli,116,22,138,275,50.18,13,1,,Adelaide,24-Jan-12,82.8,39.2,19.5,Clear,Test,Australia
V Kohli,22,-,22,21,104.76,0,1,,Sydney,1-Feb-12,67.1,80.6,22.1,"Rain, Overcast",T20I,Australia
V Kohli,31,-,31,24,129.16,3,0,,Melbourne,3-Feb-12,67,67.5,13.7,Partially cloudy,T20I,Australia
V Kohli,31,-,31,34,91.17,3,0,,Melbourne,5-Feb-12,74.8,43.6,37.7,"Rain, Partially cloudy",ODI,Australia
V Kohli,77,-,77,94,81.91,8,1,,Perth,8-Feb-12,80.1,36.1,22.9,Clear,ODI,Sri Lanka
V Kohli,18,-,18,28,64.28,1,0,,Adelaide,12-Feb-12,63.7,62.2,18.3,Partially cloudy,ODI,Australia
V Kohli,15,-,15,25,60,1,0,,Adelaide,14-Feb-12,77.9,36.3,12.8,Partially cloudy,ODI,Sri Lanka
V Kohli,12,-,12,25,48,0,0,,Brisbane,19-Feb-12,77.6,77.9,12.6,Partially cloudy,ODI,Australia
V Kohli,66,-,66,83,79.51,2,0,,Brisbane,21-Feb-12,77.7,82,13.7,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,21,-,21,27,77.77,2,0,,Sydney,26-Feb-12,75.7,70.8,20.7,Partially cloudy,ODI,Australia
V Kohli,133*,-,133,86,154.65,16,2,,Hobart,28-Feb-12,60.3,67.8,20.8,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,108,-,108,120,90,7,0,,Mirpur,13-Mar-12,80.8,32.7,9.6,Rain,ODI,Sri Lanka
V Kohli,66,-,66,82,80.48,5,0,,Mirpur,16-Mar-12,77.4,33.8,12.1,Clear,ODI,Bangladesh
V Kohli,183,-,183,148,123.64,22,1,,Mirpur,18-Mar-12,80.2,36.9,7.2,Clear,ODI,Pakistan
V Kohli,DNB,-,-,-,-,-,-,,Johannesburg,30-Mar-12,63,82.8,10.5,"Rain, Partially cloudy",T20I,South Africa
V Kohli,106,-,106,113,93.8,9,0,,Hambantota,21-Jul-12,83,81.4,19.9,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,1,-,1,5,20,0,0,,Hambantota,24-Jul-12,82.7,81.2,20.6,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,38,-,38,65,58.46,2,0,,Colombo (RPS),28-Jul-12,53.2,86.4,3.4,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,128*,-,128,119,107.56,12,1,,Colombo (RPS),31-Jul-12,56.9,89.6,18.3,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,23,-,23,35,65.71,2,0,,Pallekele,4-Aug-12,83.5,76.7,13.4,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,68,-,68,48,141.66,11,1,,Pallekele,7-Aug-12,82.7,77.5,15,"Rain, Partially cloudy",T20I,Sri Lanka
V Kohli,58,-,58,107,54.2,8,0,,Hyderabad,23-Aug-12,82.3,63,11.4,"Rain, Partially cloudy",Test,New Zealand
V Kohli,103,51*,154,275,56,23,1,,Bengaluru,31-Aug-12,72.7,77.9,18.3,"Rain, Partially cloudy",Test,New Zealand
V Kohli,70,-,70,41,170.73,10,1,,Chennai,11-Sep-12,84.9,72.6,15,Partially cloudy,T20I,New Zealand
V Kohli,50,-,50,39,128.2,4,2,,Colombo (RPS),19-Sep-12,64,80.6,20.8,"Rain, Partially cloudy",T20I,Afghanistan
V Kohli,40,-,40,32,125,6,0,,Colombo (RPS),23-Sep-12,56.3,74.2,4.5,Partially cloudy,T20I,England
V Kohli,15,-,15,13,115.38,2,0,,Colombo (RPS),28-Sep-12,58,71,11.4,Partially cloudy,T20I,Australia
V Kohli,78*,-,78,61,127.86,8,2,,Colombo (RPS),30-Sep-12,66.6,79.9,4.5,"Rain, Partially cloudy",T20I,Pakistan
V Kohli,2,-,2,6,33.33,0,0,,Colombo (RPS),2-Oct-12,67.7,91.3,13.9,"Rain, Partially cloudy",T20I,South Africa
V Kohli,19,14*,33,88,37.5,6,0,,Ahmedabad,15-Nov-12,77.1,58,9.2,Clear,Test,England
V Kohli,19,7,26,68,38.23,4,0,,Wankhede,23-Nov-12,N/A,N/A,N/A,N/A,Test,England
V Kohli,6,20,26,84,30.95,4,0,,Eden Gardens,5-Dec-12,82.5,76.8,19,"Rain, Partially cloudy",Test,England
V Kohli,103,-,103,295,34.91,11,0,,Nagpur,13-Dec-12,74,65.7,6.3,Clear,Test,England
V Kohli,21,-,21,17,123.52,2,0,,Pune,20-Dec-12,67.1,52.4,13.9,Partially cloudy,T20I,England
V Kohli,38,-,38,20,190,7,0,,Wankhede,22-Dec-12,N/A,N/A,N/A,N/A,T20I,England
V Kohli,9,-,9,11,81.81,1,0,,Bengaluru,25-Dec-12,71,70.5,8.1,Partially cloudy,T20I,Pakistan
V Kohli,27,-,27,22,122.72,3,0,,Ahmedabad,28-Dec-12,67.3,50.3,9.2,Clear,T20I,Pakistan
V Kohli,0,-,0,5,0,0,0,,Chennai,30-Dec-12,80.6,87.5,11.4,"Rain, Partially cloudy",ODI,Pakistan
V Kohli,6,-,6,9,66.66,1,0,,Eden Gardens,3-Jan-13,82,74.8,9.2,Partially cloudy,ODI,Pakistan
V Kohli,7,-,7,17,41.17,1,0,,Delhi,6-Jan-13,43.4,95,7.4,Clear,ODI,Pakistan
V Kohli,15,-,15,22,68.18,1,0,,Rajkot,11-Jan-13,71.5,29.1,9.4,Clear,ODI,England
V Kohli,37,-,37,54,68.51,1,1,,Kochi,15-Jan-13,79.6,66.4,9.2,Clear,ODI,England
V Kohli,77*,-,77,79,97.46,9,2,,Ranchi,19-Jan-13,67.2,68.3,9.2,Partially cloudy,ODI,England
V Kohli,26,-,26,33,78.78,3,0,,Mohali,23-Jan-13,52.3,54.9,8.5,Clear,ODI,England
V Kohli,0,-,0,1,0,0,0,,Dharamsala,27-Jan-13,56.5,48.8,11.4,Partially cloudy,ODI,England
V Kohli,107,DNB,107,206,51.94,15,1,,Chennai,22-Feb-13,78.6,75.8,11.4,Partially cloudy,Test,Australia
V Kohli,34,-,34,92,36.95,3,0,,Hyderabad,2-Mar-13,80.9,27.6,12.8,Clear,Test,Australia
V Kohli,67*,34,101,190,53.15,13,1,,Mohali,14-Mar-13,67.8,69.2,13.9,"Rain, Partially cloudy",Test,Australia
V Kohli,1,41,42,68,61.76,4,0,,Delhi,22-Mar-13,76.7,51.4,13,Partially cloudy,Test,Australia
V Kohli,31,-,31,41,75.6,2,0,,Cardiff,6-Jun-13,57.9,75.1,17.6,"Rain, Partially cloudy",ODI,South Africa
V Kohli,22,-,22,18,122.22,4,0,,The Oval,11-Jun-13,54.6,62.5,15.6,Clear,ODI,West Indies
V Kohli,22*,-,22,27,81.48,3,0,,Birmingham,15-Jun-13,53.9,77.6,17,"Rain, Partially cloudy",ODI,Pakistan
V Kohli,58*,-,58,64,90.62,4,1,,Cardiff,20-Jun-13,59.6,88.7,12.5,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,43,-,43,34,126.47,4,1,,Birmingham,23-Jun-13,55.8,80.3,19.2,"Rain, Partially cloudy",ODI,England
V Kohli,11,-,11,21,52.38,0,1,,Kingston,30-Jun-13,84.5,71.2,20.8,Partially cloudy,ODI,West Indies
V Kohli,2,-,2,5,40,0,0,,Kingston,2-Jul-13,83.3,74.6,26.4,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,102,-,102,83,122.89,13,2,,Port of Spain,5-Jul-13,83,73.5,12.8,Partially cloudy,ODI,West Indies
V Kohli,31,-,31,52,59.61,4,0,,Port of Spain,9-Jul-13,80.2,85,8.1,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,2,-,2,5,40,0,0,,Port of Spain,11-Jul-13,83.6,72.9,16.1,Partially cloudy,ODI,Sri Lanka
V Kohli,115,-,115,108,106.48,13,1,,Harare,24-Jul-13,56.1,60.3,11.4,Clear,ODI,Zimbabwe
V Kohli,14,-,14,18,77.77,2,0,,Harare,26-Jul-13,54.9,57.2,10.3,Partially cloudy,ODI,Zimbabwe
V Kohli,68*,-,68,88,77.27,5,1,,Harare,28-Jul-13,59.6,40.1,9.2,Partially cloudy,ODI,Zimbabwe
V Kohli,DNB,-,-,-,-,-,-,,Bulawayo,1-Aug-13,53.9,65.6,21.9,Partially cloudy,ODI,Zimbabwe
V Kohli,DNB,-,-,-,-,-,-,,Bulawayo,3-Aug-13,55.4,64.7,18.3,Partially cloudy,ODI,Zimbabwe
V Kohli,29,-,29,22,131.81,2,1,,Rajkot,10-Oct-13,78.8,86.8,9.2,"Rain, Partially cloudy",T20I,Australia
V Kohli,61,-,61,85,71.76,6,0,,Pune,13-Oct-13,74.8,86.3,10.7,"Rain, Partially cloudy",ODI,Australia
V Kohli,100*,-,100,52,192.3,8,7,,Jaipur,16-Oct-13,78.1,63.2,8.5,Clear,ODI,Australia
V Kohli,68,-,68,73,93.15,9,0,,Mohali,19-Oct-13,75.3,59.9,9.2,Clear,ODI,Australia
V Kohli,DNB,-,-,-,-,-,-,,Ranchi,23-Oct-13,72.5,92.1,10.3,"Rain, Partially cloudy",ODI,Australia
V Kohli,115*,-,115,66,174.24,18,1,,Nagpur,30-Oct-13,73.8,64.5,3.8,Clear,ODI,Australia
V Kohli,0,-,0,3,0,0,0,,Bengaluru,2-Nov-13,75.6,76.1,10.3,"Rain, Partially cloudy",ODI,Australia
V Kohli,3,-,3,5,60,0,0,,Eden Gardens,6-Nov-13,81.9,81.8,10.3,"Rain, Partially cloudy",Test,West Indies
V Kohli,57,-,57,78,73.07,5,0,,Wankhede,14-Nov-13,N/A,N/A,N/A,N/A,Test,West Indies
V Kohli,86,-,86,84,102.38,9,2,,Kochi,21-Nov-13,82.8,72.1,7.2,"Rain, Partially cloudy",ODI,West Indies
V Kohli,99,-,99,100,99,9,0,,Visakhapatnam,24-Nov-13,80.1,78.9,11.4,Partially cloudy,ODI,West Indies
V Kohli,19,-,19,18,105.55,3,0,,Kanpur,27-Nov-13,66,74.1,7.4,Clear,ODI,West Indies
V Kohli,31,-,31,35,88.57,5,0,,Johannesburg,5-Dec-13,65.5,65.2,6.5,"Rain, Partially cloudy",ODI,South Africa
V Kohli,0,-,0,5,0,0,0,,Durban,8-Dec-13,67.9,80.9,17.2,"Rain, Overcast",ODI,South Africa
V Kohli,TDNB,-,-,-,-,-,-,,Centurion,11-Dec-13,64.8,73.3,8.1,Clear,ODI,South Africa
V Kohli,119,96,215,374,57.48,27,0,,Johannesburg,18-Dec-13,67.1,67.6,7.3,"Rain, Partially cloudy",Test,South Africa
V Kohli,46,11,57,114,50,6,0,,Durban,26-Dec-13,77.4,81,18.1,Partially cloudy,Test,South Africa
V Kohli,123,-,123,111,110.81,11,2,,Napier,19-Jan-14,68.1,56,18.3,Partially cloudy,ODI,New Zealand
V Kohli,78,-,78,65,120,7,2,,Hamilton,22-Jan-14,1.7,69.8,4.7,Partially cloudy,ODI,New Zealand
V Kohli,6,-,6,20,30,1,0,,Auckland,25-Jan-14,66.2,71.5,19.1,Partially cloudy,ODI,New Zealand
V Kohli,2,-,2,10,20,0,0,,Hamilton,28-Jan-14,2.6,63.8,11.7,"Snow, Partially cloudy",ODI,New Zealand
V Kohli,82,-,82,78,105.12,7,3,,Wellington,31-Jan-14,62.7,78.8,18.3,"Rain, Partially cloudy",ODI,New Zealand
V Kohli,4,67,71,115,61.73,13,0,,Auckland,6-Feb-14,68.6,71.6,20.2,Partially cloudy,Test,New Zealand
V Kohli,38,105*,143,228,62.71,19,1,,Wellington,14-Feb-14,63.4,78.3,19.5,Clear,Test,New Zealand
V Kohli,136,-,136,122,111.47,16,2,,Fatullah,26-Feb-14,66.3,61.8,6.5,"Rain, Partially cloudy",ODI,Bangladesh
V Kohli,48,-,48,51,94.11,4,1,,Fatullah,28-Feb-14,66.4,80.3,14.8,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,5,-,5,11,45.45,0,0,,Mirpur,2-Mar-14,71.3,75,11,"Rain, Partially cloudy",ODI,Pakistan
V Kohli,DNB,-,-,-,-,-,-,,Mirpur,5-Mar-14,72.6,58.7,11.6,Rain,ODI,Afghanistan
V Kohli,36*,-,36,32,112.5,4,1,,Mirpur,21-Mar-14,79.6,39.8,9.8,Clear,T20I,Pakistan
V Kohli,54,-,54,41,131.7,5,1,,Mirpur,23-Mar-14,78.5,68.8,9.6,"Rain, Partially cloudy",T20I,West Indies
V Kohli,57*,-,57,50,114,3,1,,Mirpur,28-Mar-14,85.8,50.7,11.2,Clear,T20I,Bangladesh
V Kohli,23,-,23,22,104.54,2,1,,Mirpur,30-Mar-14,87.1,41.9,15.9,Clear,T20I,Australia
V Kohli,72*,-,72,44,163.63,5,2,,Mirpur,4-Apr-14,85.1,57.3,8.1,"Rain, Partially cloudy",T20I,South Africa
V Kohli,77,-,77,58,132.75,5,4,,Mirpur,6-Apr-14,85.9,50.4,6.3,Clear,T20I,Sri Lanka
V Kohli,1,8,9,37,24.32,1,0,,Nottingham,9-Jul-14,61.9,69.5,14.6,"Rain, Partially cloudy",Test,England
V Kohli,25,0,25,35,71.42,4,0,,Lord's,17-Jul-14,44.4,66.2,27.5,Partially cloudy,Test,England
V Kohli,39,28,67,131,51.14,6,0,,Southampton,27-Jul-14,67.8,65.4,13.3,Partially cloudy,Test,England
V Kohli,0,7,7,13,53.84,1,0,,Manchester,7-Aug-14,59.3,76.8,7,"Rain, Partially cloudy",Test,England
V Kohli,6,20,26,72,36.11,3,0,,The Oval,15-Aug-14,60,69.2,10,Clear,Test,England
V Kohli,0,-,0,3,0,0,0,,Cardiff,27-Aug-14,59.2,87.6,19,"Rain, Partially cloudy",ODI,England
V Kohli,40,-,40,50,80,2,1,,Nottingham,30-Aug-14,58.7,86.7,13.4,"Rain, Partially cloudy",ODI,England
V Kohli,1*,-,1,3,33.33,0,0,,Birmingham,2-Sep-14,59.7,71.2,6,Partially cloudy,ODI,England
V Kohli,13,-,13,21,61.9,2,0,,Leeds,5-Sep-14,60.4,84.4,5.9,Partially cloudy,ODI,England
V Kohli,66,-,66,41,160.97,9,1,,Birmingham,7-Sep-14,59,65.5,9.5,Partially cloudy,T20I,England
V Kohli,2,-,2,5,40,0,0,,Kochi,8-Oct-14,80.8,84.4,11.4,"Rain, Partially cloudy",ODI,West Indies
V Kohli,62,-,62,78,79.48,5,0,,Delhi,11-Oct-14,81,53.4,10.4,Clear,ODI,West Indies
V Kohli,127,-,127,114,111.4,13,3,,Dharamsala,17-Oct-14,74.3,77.7,9.2,Clear,ODI,West Indies
V Kohli,22,-,22,21,104.76,2,0,,Cuttack,2-Nov-14,76.5,79,7.6,Partially cloudy,ODI,Sri Lanka
V Kohli,49,-,49,44,111.36,2,2,,Ahmedabad,6-Nov-14,80.6,62.1,10.3,Clear,ODI,Sri Lanka
V Kohli,53,-,53,61,86.88,4,1,,Hyderabad,9-Nov-14,74,47.5,10.5,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,66,-,66,64,103.12,6,0,,Eden Gardens,13-Nov-14,83.5,79.4,8.5,"Rain, Partially cloudy",ODI,Sri Lanka
V Kohli,139*,-,139,126,110.31,12,3,,Ranchi,16-Nov-14,65.9,56.5,8.1,Clear,ODI,Sri Lanka
V Kohli,115,141,256,359,71.3,28,1,,Adelaide,9-Dec-14,68.8,60.9,15,Partially cloudy,Test,Australia
V Kohli,19,1,20,38,52.63,1,0,,Brisbane,17-Dec-14,81.5,72.6,18.2,"Rain, Partially cloudy",Test,Australia
V Kohli,169,54,223,371,60.1,25,0,,Melbourne,26-Dec-14,58.2,64.3,17,"Rain, Partially cloudy",Test,Australia
V Kohli,147,46,193,325,59.38,23,0,,Sydney,6-Jan-15,75.6,78.2,14.9,Partially cloudy,Test,Australia
V Kohli,9,-,9,16,56.25,0,0,,Melbourne,18-Jan-15,61.5,58.8,17,Partially cloudy,ODI,Australia
V Kohli,4,-,4,8,50,0,0,,Brisbane,20-Jan-15,76.1,73,12.8,"Rain, Partially cloudy",ODI,England
V Kohli,3*,-,3,9,33.33,0,0,,Sydney,26-Jan-15,68.7,85.3,20.3,"Rain, Partially cloudy",ODI,Australia
V Kohli,8,-,8,19,42.1,0,0,,Perth,30-Jan-15,83.7,32.6,20,Partially cloudy,ODI,England
V Kohli,107,-,107,126,84.92,8,0,,Adelaide,15-Feb-15,83,35.7,25.3,Partially cloudy,ODI,Pakistan
V Kohli,46,-,46,60,76.66,3,0,,Melbourne,22-Feb-15,82.5,46,19.7,"Rain, Partially cloudy",ODI,South Africa
V Kohli,33*,-,33,41,80.48,5,0,,Perth,28-Feb-15,73.1,55.4,14.3,Clear,ODI,U.A.E.
V Kohli,33,-,33,36,91.66,5,0,,Perth,6-Mar-15,76.3,49.9,17.2,Clear,ODI,West Indies
V Kohli,44*,-,44,42,104.76,4,1,,Hamilton,10-Mar-15,34.8,77.2,5.1,Partially cloudy,ODI,Ireland
V Kohli,38,-,38,48,79.16,4,0,,Auckland,14-Mar-15,69.2,77.6,16.2,Rain,ODI,Zimbabwe
V Kohli,3,-,3,8,37.5,0,0,,Melbourne,19-Mar-15,71.4,61.1,30.5,"Rain, Partially cloudy",ODI,Bangladesh
V Kohli,1,-,1,13,7.69,0,0,,Sydney,26-Mar-15,71.3,53.2,17.4,Partially cloudy,ODI,Australia
V Kohli,14,-,14,22,63.63,2,0,,Fatullah,10-Jun-15,100.9,28.5,17,Partially cloudy,Test,Bangladesh
V Kohli,1,-,1,4,25,0,0,,Mirpur,18-Jun-15,86.4,76.5,11.9,"Rain, Partially cloudy",ODI,Bangladesh
V Kohli,23,-,23,27,85.18,3,1,,Mirpur,21-Jun-15,85.6,79.5,14.1,"Rain, Partially cloudy",ODI,Bangladesh
V Kohli,25,-,25,35,71.42,1,0,,Mirpur,24-Jun-15,83.5,89.1,14.1,"Rain, Partially cloudy",ODI,Bangladesh
V Kohli,103,3,106,201,52.73,11,0,,Galle,12-Aug-15,74.1,66.3,10,Partially cloudy,Test,Sri Lanka
V Kohli,78,10,88,126,69.84,8,1,,Colombo (PSS),20-Aug-15,N/A,N/A,N/A,N/A,Test,Sri Lanka
V Kohli,18,21,39,123,31.7,5,0,,Colombo (SSC),28-Aug-15,N/A,N/A,N/A,N/A,Test,Sri Lanka
V Kohli,43,-,43,27,159.25,1,3,,Dharamsala,2-Oct-15,82.5,77.8,7.4,Partially cloudy,T20I,South Africa
V Kohli,1,-,1,1,100,0,0,,Cuttack,5-Oct-15,83.5,81,7.4,"Rain, Partially cloudy",T20I,South Africa
V Kohli,11,-,11,18,61.11,0,0,,Kanpur,11-Oct-15,85.2,48.9,7.4,Clear,ODI,South Africa
V Kohli,12,-,12,18,66.66,0,0,,Indore,14-Oct-15,82.5,45.5,9.2,Partially cloudy,ODI,South Africa
V Kohli,77,-,77,99,77.77,5,0,,Rajkot,18-Oct-15,88.4,50.5,6.9,Partially cloudy,ODI,South Africa
V Kohli,138,-,138,140,98.57,6,5,,Chennai,22-Oct-15,83.3,72.6,12.8,Partially cloudy,ODI,South Africa
V Kohli,7,-,7,6,116.66,0,1,,Wankhede,25-Oct-15,N/A,N/A,N/A,N/A,ODI,South Africa
V Kohli,1,29,30,75,40,4,0,,Mohali,5-Nov-15,72.9,55.1,6.3,"Rain, Partially cloudy",Test,South Africa
V Kohli,DNB,-,-,-,-,-,-,,Bengaluru,14-Nov-15,71.8,81.8,9.2,"Rain, Partially cloudy",Test,South Africa
V Kohli,22,16,38,85,44.7,4,0,,Nagpur,25-Nov-15,76.5,54.8,7.2,Partially cloudy,Test,South Africa
V Kohli,44,88,132,227,58.14,17,0,,Delhi,3-Dec-15,63.6,69.7,11.4,Clear,Test,South Africa
V Kohli,91,-,91,97,93.81,9,1,,Perth,12-Jan-16,71.3,66.8,17.4,"Rain, Partially cloudy",ODI,Australia
V Kohli,59,-,59,67,88.05,4,0,,Brisbane,15-Jan-16,77.5,67.7,17.2,Partially cloudy,ODI,Australia
V Kohli,117,-,117,117,100,7,2,,Melbourne,17-Jan-16,74.1,49.7,14,Partially cloudy,ODI,Australia
V Kohli,106,-,106,92,115.21,11,1,,Canberra,20-Jan-16,74.9,41.1,18.3,Partially cloudy,ODI,Australia
V Kohli,8,-,8,11,72.72,1,0,,Sydney,23-Jan-16,74.1,77.8,23.3,"Rain, Partially cloudy",ODI,Australia
V Kohli,90*,-,90,55,163.63,9,2,,Adelaide,26-Jan-16,72.8,48.3,17.2,Partially cloudy,T20I,Australia
V Kohli,59*,-,59,33,178.78,7,1,,Melbourne,29-Jan-16,60.4,86.9,6.2,"Rain, Partially cloudy",T20I,Australia
V Kohli,50,-,50,36,138.88,2,1,,Sydney,31-Jan-16,76.3,63.4,14.3,"Rain, Partially cloudy",T20I,Australia
V Kohli,7,-,7,12,58.33,1,0,,Mirpur,24-Feb-16,76.9,47.3,9.6,"Rain, Partially cloudy",T20I,Bangladesh
V Kohli,49,-,49,51,96.07,7,0,,Mirpur,27-Feb-16,77.3,68.8,5.4,"Rain, Partially cloudy",T20I,Pakistan
V Kohli,56*,-,56,47,119.14,7,0,,Mirpur,1-Mar-16,77.5,60.4,7.8,Rain,T20I,Sri Lanka
V Kohli,DNB,-,-,-,-,-,-,,Mirpur,3-Mar-16,77.9,60.4,7.8,Partially cloudy,T20I,U.A.E.
V Kohli,41*,-,41,28,146.42,5,0,,Mirpur,6-Mar-16,81,58.2,7.8,Clear,T20I,Bangladesh
V Kohli,23,-,23,27,85.18,2,0,,Nagpur,15-Mar-16,81.2,56.1,6.9,"Rain, Partially cloudy",T20I,New Zealand
V Kohli,55*,-,55,37,148.64,7,1,,Eden Gardens,19-Mar-16,87.8,72.7,11.4,Partially cloudy,T20I,Pakistan
V Kohli,24,-,24,24,100,0,1,,Bengaluru,23-Mar-16,85.9,53.7,11.4,Partially cloudy,T20I,Bangladesh
V Kohli,82*,-,82,51,160.78,9,2,,Mohali,27-Mar-16,73.8,47.1,9.2,Partially cloudy,T20I,Australia
V Kohli,89*,-,89,47,189.36,11,1,,Wankhede,31-Mar-16,N/A,N/A,N/A,N/A,T20I,West Indies
V Kohli,200,-,200,283,70.67,24,0,,North Sound,21-Jul-16,79.1,75.6,8.4,Clear,Test,West Indies
V Kohli,44,-,44,90,48.88,4,1,,Kingston,30-Jul-16,85.8,68.4,20.8,Partially cloudy,Test,West Indies
V Kohli,3,4,7,25,28,0,0,,Gros Islet,9-Aug-16,64.8,59.8,12.3,Clear,Test,West Indies
